Date,Year,Month,Day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,Season,is_RR_missing
2022-07-01,2022,July,1,23.2,34.2,29.0,72.0,0.0,8.1,4.0,310.0,2.0,NW,Dry,1
2022-07-02,2022,July,2,23.2,29.8,28.1,71.0,7.5,5.3,9.0,170.0,4.0,S,Dry,0
2022-07-03,2022,July,3,24.2,31.2,29.9,63.0,3.0,0.8,6.0,170.0,4.0,S,Dry,1
2022-07-04,2022,July,4,25.6,31.2,28.7,68.0,21.8,2.9,6.0,250.0,2.0,WSW,Dry,1
2022-07-05,2022,July,5,24.4,33.6,30.6,62.0,0.5,0.0,5.0,240.0,2.0,WSW,Dry,0
2022-07-06,2022,July,6,24.4,35.8,32.3,55.0,0.0,3.5,5.0,180.0,2.0,S,Dry,0
2022-07-07,2022,July,7,22.8,35.4,31.2,58.0,0.0,10.8,4.0,180.0,3.0,S,Dry,0
2022-07-08,2022,July,8,22.8,34.8,31.7,59.0,0.0,10.4,7.0,180.0,4.0,S,Dry,1
2022-07-09,2022,July,9,28.799999999999997,34.6,31.7,62.0,0.0,7.3,6.0,170.0,5.0,S,Dry,1
2022-07-10,2022,July,10,26.8,32.4,30.9,58.0,0.0,6.7,5.0,180.0,3.0,S,Dry,0
2022-07-11,2022,July,11,26.0,32.8,29.9,65.0,0.0,0.9,6.0,170.0,3.0,SW,Dry,0
2022-07-12,2022,July,12,24.4,31.4,29.0,71.0,11.7,1.5,3.0,220.0,1.0,SW,Dry,0
2022-07-13,2022,July,13,23.0,33.0,29.9,68.0,0.2,0.1,4.0,230.0,2.0,NW,Dry,0
2022-07-14,2022,July,14,23.8,33.6,30.6,63.0,0.0,4.8,4.0,240.0,3.0,WSW,Dry,0
2022-07-15,2022,July,15,23.2,35.5,31.3,58.0,0.0,11.1,4.0,240.0,2.0,SW,Dry,0
2022-07-16,2022,July,16,23.0,34.7,30.7,66.0,0.0,9.4,3.0,230.0,2.0,SE,Dry,0
2022-07-17,2022,July,17,23.0,35.6,30.9,63.0,0.0,7.5,4.0,310.0,2.0,SE,Dry,1
2022-07-18,2022,July,18,23.5,35.8,31.4,60.0,0.0,7.6,3.0,160.0,2.0,SE,Dry,0
2022-07-19,2022,July,19,26.4,34.4,30.4,58.0,0.0,10.6,5.0,180.0,2.0,SW,Dry,1
2022-07-20,2022,July,20,21.4,34.8,30.7,56.0,0.0,8.9,3.0,210.0,2.0,SW,Dry,1
2022-07-21,2022,July,21,21.4,33.2,29.3,69.0,0.0,10.2,5.0,130.0,2.0,SE,Dry,0
2022-07-22,2022,July,22,21.4,33.4,29.8,66.0,0.0,5.0,3.0,140.0,1.0,SE,Dry,1
2022-07-23,2022,July,23,23.4,31.8,28.4,77.0,9.1,4.5,5.0,320.0,2.0,NW,Dry,0
2022-07-24,2022,July,24,23.6,30.9,27.5,82.0,2.9,4.5,5.0,320.0,2.0,NW,Dry,0
2022-07-25,2022,July,25,22.8,32.6,27.2,82.0,6.0,1.3,4.0,320.0,2.0,NW,Dry,0
2022-07-26,2022,July,26,22.8,32.1,27.8,84.0,49.6,6.0,3.0,280.0,2.0,SE,Dry,0
2022-07-27,2022,July,27,23.0,31.6,27.3,84.0,27.7,7.0,3.0,80.0,2.0,SE,Dry,0
2022-07-28,2022,July,28,23.5,32.0,28.1,80.0,1.0,5.5,3.0,130.0,2.0,SE,Dry,0
2022-07-29,2022,July,29,23.9,32.5,28.2,76.0,2.5,4.0,3.0,210.0,2.0,SSW,Dry,0
2022-07-30,2022,July,30,23.8,31.0,29.1,64.0,1.0,4.4,5.0,170.0,4.0,S,Dry,0
2022-07-31,2022,July,31,23.2,33.2,29.3,69.0,0.0,1.3,4.0,220.0,2.0,SW,Dry,0
2022-08-01,2022,August,1,23.4,32.7,29.2,71.0,0.0,8.5,3.0,260.0,2.0,SE,Dry,0
2022-08-02,2022,August,2,23.8,30.0,25.7,86.0,18.5,3.3,5.0,170.0,2.0,S,Dry,0
2022-08-03,2022,August,3,23.8,31.4,27.9,73.0,13.3,0.0,6.0,180.0,4.0,S,Dry,0
2022-08-04,2022,August,4,23.0,32.0,28.3,68.0,6.5,2.6,5.0,170.0,2.0,S,Dry,0
2022-08-05,2022,August,5,23.4,33.0,30.3,62.0,1.0,2.0,4.0,260.0,2.0,W,Dry,1
2022-08-06,2022,August,6,23.6,30.9,28.2,72.0,39.5,3.8,4.0,190.0,2.0,S,Dry,1
2022-08-07,2022,August,7,23.2,33.6,30.1,60.0,37.8,1.1,7.0,220.0,4.0,SW,Dry,1
2022-08-08,2022,August,8,26.4,33.2,29.8,62.0,0.0,7.3,6.0,190.0,3.0,S,Dry,1
2022-08-09,2022,August,9,23.3,33.8,30.0,62.0,0.0,9.0,4.0,220.0,2.0,SW,Dry,0
2022-08-10,2022,August,10,21.4,34.6,29.8,60.0,0.0,9.3,4.0,220.0,2.0,SE,Dry,0
2022-08-11,2022,August,11,21.4,34.8,29.7,65.0,0.0,11.5,3.0,350.0,2.0,N,Dry,0
2022-08-12,2022,August,12,21.6,33.6,29.5,61.0,0.0,9.4,7.0,190.0,4.0,S,Dry,0
2022-08-13,2022,August,13,21.2,34.4,30.0,62.0,0.0,9.2,3.0,150.0,2.0,SE,Dry,0
2022-08-14,2022,August,14,21.2,34.0,29.7,72.0,0.0,9.4,6.0,310.0,3.0,SE,Dry,0
2022-08-15,2022,August,15,23.6,34.8,29.5,70.0,0.0,9.7,3.0,240.0,2.0,SE,Dry,0
2022-08-16,2022,August,16,22.9,33.3,29.9,68.0,7.0,8.5,3.0,170.0,2.0,SE,Dry,1
2022-08-17,2022,August,17,23.6,34.4,29.0,72.0,0.0,8.0,3.0,170.0,2.0,SE,Dry,0
2022-08-18,2022,August,18,23.2,33.0,29.1,75.0,4.5,6.1,4.0,270.0,2.0,SE,Dry,1
2022-08-19,2022,August,19,23.6,32.8,28.6,78.0,13.5,4.6,3.0,160.0,2.0,SE,Dry,0
2022-08-20,2022,August,20,23.2,33.3,29.2,71.0,0.0,5.1,4.0,250.0,2.0,SW,Dry,1
2022-08-21,2022,August,21,23.2,33.2,30.0,68.0,0.8,4.8,5.0,220.0,3.0,SW,Dry,0
2022-08-22,2022,August,22,23.8,30.8,27.3,78.0,0.0,7.3,3.0,240.0,2.0,WSW,Dry,0
2022-08-23,2022,August,23,24.2,33.8,30.5,63.0,5.8,1.4,5.0,230.0,2.0,SW,Dry,0
2022-08-24,2022,August,24,24.0,32.4,29.4,70.0,0.0,8.7,4.0,310.0,2.0,NW,Dry,0
2022-08-25,2022,August,25,23.4,32.8,27.2,83.0,0.0,7.9,4.0,230.0,2.0,SW,Dry,1
2022-08-26,2022,August,26,23.3,30.8,27.6,78.0,25.1,4.9,4.0,160.0,2.0,SSE,Dry,0
2022-08-27,2022,August,27,23.2,30.6,27.2,79.0,1.3,1.9,4.0,210.0,2.0,SSW,Dry,0
2022-08-28,2022,August,28,23.2,32.8,29.6,68.0,1.9,0.4,4.0,220.0,2.0,SE,Dry,1
2022-08-29,2022,August,29,23.6,32.6,28.4,77.0,0.0,4.0,4.0,120.0,2.0,SW,Dry,0
2022-08-30,2022,August,30,22.5,31.8,26.7,87.0,2.3,3.6,4.0,90.0,2.0,E,Dry,0
2022-08-31,2022,August,31,23.2,32.2,27.3,85.0,39.1,3.5,3.0,170.0,2.0,SE,Dry,0
2022-09-01,2022,September,1,23.5,31.6,25.9,87.0,20.7,5.7,4.0,190.0,2.0,SE,Wet,0
2022-09-02,2022,September,2,22.6,31.8,28.8,71.0,16.7,2.4,3.0,310.0,2.0,SE,Wet,0
2022-09-03,2022,September,3,22.4,32.1,28.8,68.0,2.0,5.9,5.0,260.0,3.0,SW,Wet,1
2022-09-04,2022,September,4,24.3,33.0,30.1,63.0,1.2,4.9,5.0,190.0,3.0,S,Wet,1
2022-09-05,2022,September,5,23.4,33.6,29.2,72.0,0.0,8.6,3.0,100.0,1.0,SE,Wet,0
2022-09-06,2022,September,6,20.2,33.0,29.3,65.0,0.0,4.6,5.0,180.0,2.0,S,Wet,1
2022-09-07,2022,September,7,23.2,29.8,27.4,78.0,2.2,5.3,4.0,180.0,2.0,SE,Wet,0
2022-09-08,2022,September,8,23.2,32.2,28.8,70.0,4.3,0.0,3.0,180.0,2.0,S,Wet,0
2022-09-09,2022,September,9,21.5,34.0,30.2,64.0,0.0,1.4,4.0,310.0,2.0,NW,Wet,0
2022-09-10,2022,September,10,21.4,34.9,29.9,62.0,0.0,10.3,3.0,260.0,2.0,SE,Wet,1
2022-09-11,2022,September,11,21.5,35.0,30.4,61.0,0.0,7.9,3.0,220.0,2.0,SE,Wet,0
2022-09-12,2022,September,12,23.2,34.0,29.9,65.0,0.0,7.7,5.0,330.0,3.0,NW,Wet,0
2022-09-13,2022,September,13,21.0,35.2,30.6,60.0,0.0,8.4,4.0,250.0,2.0,SE,Wet,0
2022-09-14,2022,September,14,21.1,34.2,29.2,69.0,0.0,10.0,4.0,310.0,2.0,SE,Wet,0
2022-09-15,2022,September,15,22.4,32.6,29.0,77.0,0.8,8.3,4.0,310.0,2.0,NW,Wet,0
2022-09-16,2022,September,16,23.0,34.3,30.3,68.0,2.0,7.2,4.0,310.0,2.0,NW,Wet,0
2022-09-17,2022,September,17,23.0,34.8,30.5,65.0,0.0,9.1,4.0,170.0,2.0,SW,Wet,0
2022-09-18,2022,September,18,22.8,33.1,30.3,61.0,5.0,8.5,7.0,180.0,4.0,S,Wet,1
2022-09-19,2022,September,19,26.199999999999996,34.6,30.4,63.0,0.0,7.1,3.0,280.0,2.0,SE,Wet,1
2022-09-20,2022,September,20,21.6,33.6,29.6,70.0,0.0,6.5,4.0,320.0,2.0,SE,Wet,1
2022-09-21,2022,September,21,23.0,33.6,29.6,68.0,0.0,4.6,5.0,300.0,2.0,WNW,Wet,0
2022-09-22,2022,September,22,22.7,34.9,30.6,60.0,0.0,6.5,4.0,170.0,2.0,SW,Wet,0
2022-09-23,2022,September,23,23.2,32.4,28.3,75.0,0.0,6.9,8.0,320.0,2.0,NW,Wet,0
2022-09-24,2022,September,24,22.1,32.7,28.6,69.0,5.0,3.4,5.0,330.0,2.0,NW,Wet,0
2022-09-25,2022,September,25,22.1,34.2,29.9,69.0,0.8,2.3,4.0,190.0,2.0,SE,Wet,0
2022-09-26,2022,September,26,22.4,34.4,30.0,66.0,0.0,6.2,6.0,170.0,3.0,S,Wet,0
2022-09-27,2022,September,27,22.8,29.6,26.3,84.0,0.0,6.3,4.0,320.0,2.0,NW,Wet,0
2022-09-28,2022,September,28,23.2,29.8,28.0,72.0,4.7,0.7,5.0,170.0,3.0,S,Wet,0
2022-09-29,2022,September,29,24.2,31.0,28.2,73.0,1.0,0.8,4.0,180.0,2.0,S,Wet,0
2022-09-30,2022,September,30,23.6,30.0,27.6,78.0,9.0,1.5,4.0,270.0,2.0,W,Wet,0
2022-10-01,2022,October,1,23.1,32.0,28.4,77.0,3.4,0.7,4.0,310.0,2.0,NW,Wet,0
2022-10-02,2022,October,2,27.0,33.4,30.2,66.0,21.0,2.9,3.0,210.0,2.0,SE,Wet,1
2022-10-03,2022,October,3,23.4,33.4,29.5,67.0,25.8,5.7,5.0,230.0,3.0,SW,Wet,1
2022-10-04,2022,October,4,23.2,31.4,27.7,79.0,3.0,5.1,4.0,220.0,2.0,SE,Wet,1
2022-10-05,2022,October,5,23.0,31.0,27.0,83.0,12.5,3.6,4.0,330.0,2.0,SE,Wet,0
2022-10-06,2022,October,6,23.7,31.9,27.6,83.0,8.3,3.4,4.0,300.0,2.0,NW,Wet,0
2022-10-07,2022,October,7,23.8,29.4,27.1,80.0,13.6,3.7,4.0,210.0,2.0,SW,Wet,0
2022-10-08,2022,October,8,23.4,31.4,28.5,76.0,7.5,0.3,4.0,330.0,2.0,SE,Wet,1
2022-10-09,2022,October,9,22.5,31.1,28.2,74.0,1.2,2.5,3.0,130.0,2.0,SE,Wet,1
2022-10-10,2022,October,10,22.3,32.6,28.5,73.0,0.0,3.4,4.0,300.0,2.0,SE,Wet,0
2022-10-11,2022,October,11,22.8,33.6,29.7,68.0,0.0,5.2,4.0,250.0,2.0,SE,Wet,0
2022-10-12,2022,October,12,22.8,31.8,28.6,76.0,0.0,9.8,4.0,320.0,2.0,NW,Wet,0
2022-10-13,2022,October,13,22.3,32.2,28.3,74.0,0.0,3.8,3.0,320.0,2.0,SE,Wet,0
2022-10-14,2022,October,14,22.2,32.2,29.0,71.0,1.5,2.8,6.0,230.0,2.0,SW,Wet,0
2022-10-15,2022,October,15,23.1,31.8,27.0,82.0,6.5,6.3,5.0,160.0,2.0,NW,Wet,0
2022-10-16,2022,October,16,23.3,27.8,26.4,85.0,29.1,2.2,5.0,180.0,2.0,S,Wet,0
2022-10-17,2022,October,17,23.2,30.6,27.0,79.0,14.4,0.0,4.0,260.0,2.0,W,Wet,0
2022-10-18,2022,October,18,23.2,29.2,26.8,84.0,23.5,1.3,4.0,260.0,2.0,SW,Wet,0
2022-10-19,2022,October,19,23.6,30.8,27.4,82.0,16.4,0.0,4.0,230.0,2.0,SW,Wet,0
2022-10-20,2022,October,20,24.999999999999996,31.8,28.4,75.0,21.9,1.2,3.0,120.0,2.0,ESE,Wet,0
2022-10-21,2022,October,21,23.4,31.2,28.0,71.0,11.0,2.1,4.0,210.0,2.0,SW,Wet,0
2022-10-22,2022,October,22,24.0,31.6,28.5,74.0,13.6,0.2,2.0,140.0,1.0,SE,Wet,1
2022-10-23,2022,October,23,24.0,30.8,28.1,80.0,1.3,0.5,3.0,320.0,2.0,NW,Wet,1
2022-10-24,2022,October,24,23.2,32.3,29.1,73.0,12.4,1.6,4.0,230.0,2.0,SW,Wet,0
2022-10-25,2022,October,25,23.2,32.0,28.7,75.0,0.0,3.2,4.0,320.0,2.0,NW,Wet,0
2022-10-26,2022,October,26,23.4,30.6,27.8,82.0,0.0,5.4,4.0,270.0,1.0,W,Wet,0
2022-10-27,2022,October,27,23.4,30.2,26.5,89.0,1.0,0.0,3.0,200.0,2.0,SSW,Wet,1
2022-10-28,2022,October,28,23.0,33.0,28.0,78.0,0.6,0.1,4.0,170.0,2.0,NW,Wet,0
2022-10-29,2022,October,29,23.0,30.9,28.1,80.0,0.0,3.9,3.0,310.0,2.0,SE,Wet,0
2022-10-30,2022,October,30,23.0,30.8,26.3,89.0,13.5,2.4,3.0,150.0,2.0,SE,Wet,0
2022-10-31,2022,October,31,22.8,30.8,27.1,84.0,21.5,1.4,3.0,110.0,2.0,SE,Wet,0
2022-11-01,2022,November,1,22.800000000000004,31.4,27.1,85.0,1.2,4.3,3.0,150.0,2.0,SE,Wet,0
2022-11-02,2022,November,2,23.0,30.4,27.2,83.0,3.7,3.0,3.0,160.0,2.0,SE,Wet,0
2022-11-03,2022,November,3,22.8,30.8,25.8,87.0,2.2,4.1,3.0,140.0,1.0,SE,Wet,1
2022-11-04,2022,November,4,22.8,30.6,25.7,89.0,76.7,0.0,3.0,50.0,2.0,SE,Wet,0
2022-11-05,2022,November,5,22.6,30.6,27.1,81.0,9.0,0.0,3.0,320.0,2.0,SE,Wet,0
2022-11-06,2022,November,6,22.5,30.9,27.6,80.0,21.1,1.25,3.0,290.0,2.0,SE,Wet,0
2022-11-07,2022,November,7,22.8,31.4,26.5,87.0,1.5,2.5,4.0,300.0,2.0,SE,Wet,0
2022-11-08,2022,November,8,22.6,29.8,27.3,84.0,102.0,3.7499999999999996,3.0,330.0,2.0,NW,Wet,0
2022-11-09,2022,November,9,22.5,31.2,27.6,83.0,17.5,5.0,3.0,100.0,2.0,E,Wet,1
2022-11-10,2022,November,10,23.2,28.0,26.1,92.0,7.0,6.6,2.0,10.0,1.0,SE,Wet,0
2022-11-11,2022,November,11,23.8,28.6,26.4,87.0,14.7,0.1,2.0,170.0,1.0,S,Wet,0
2022-11-12,2022,November,12,23.2,27.0,25.6,93.0,15.6,0.3,3.0,320.0,2.0,NW,Wet,0
2022-11-13,2022,November,13,23.2,28.0,26.2,87.0,7.8,0.0,3.0,130.0,2.0,SE,Wet,0
2022-11-14,2022,November,14,23.2,29.6,26.5,87.0,1.2,0.2,3.0,130.0,2.0,SE,Wet,0
2022-11-15,2022,November,15,23.4,30.8,27.8,82.0,1.3,0.1,4.0,300.0,2.0,SE,Wet,0
2022-11-16,2022,November,16,23.4,29.4,27.4,87.0,7.7,4.0,3.0,330.0,2.0,NW,Wet,1
2022-11-17,2022,November,17,24.0,32.2,28.9,77.0,0.3,0.2,3.0,300.0,2.0,SW,Wet,0
2022-11-18,2022,November,18,23.8,31.6,29.3,75.0,0.0,6.1,3.0,320.0,2.0,NW,Wet,1
2022-11-19,2022,November,19,23.5,33.0,29.1,74.0,0.0,6.9,3.0,160.0,2.0,SE,Wet,0
2022-11-20,2022,November,20,24.2,32.6,29.1,73.0,33.5,5.9,3.0,260.0,2.0,W,Wet,1
2022-11-21,2022,November,21,23.5,32.8,29.4,72.0,0.0,4.0,7.0,330.0,2.0,NNW,Wet,0
2022-11-22,2022,November,22,23.0,33.2,29.6,71.0,0.0,8.1,3.0,240.0,2.0,SW,Wet,0
2022-11-23,2022,November,23,22.2,33.4,28.6,75.0,0.0,8.6,3.0,260.0,2.0,W,Wet,0
2022-11-24,2022,November,24,22.0,31.0,28.0,78.0,0.9,7.3,3.0,260.0,2.0,W,Wet,0
2022-11-25,2022,November,25,23.4,32.8,28.9,75.0,1.9,1.4,5.0,170.0,2.0,S,Wet,0
2022-11-26,2022,November,26,23.2,34.1,29.6,70.0,0.0,6.6,3.0,130.0,1.0,SE,Wet,1
2022-11-27,2022,November,27,22.3,33.4,29.0,71.0,0.0,7.1,5.0,320.0,2.0,SE,Wet,0
2022-11-28,2022,November,28,21.9,33.8,30.2,69.0,0.0,8.5,4.0,110.0,3.0,SE,Wet,0
2022-11-29,2022,November,29,23.8,31.6,27.9,81.0,12.0,9.4,3.0,120.0,2.0,SE,Wet,1
2022-11-30,2022,November,30,22.6,32.0,28.0,78.0,0.0,3.9,4.0,320.0,2.0,NW,Wet,0
2022-12-01,2022,December,1,23.4,30.8,27.6,80.0,28.5,5.3,3.0,130.0,1.0,SE,Wet,1
2022-12-02,2022,December,2,22.8,29.8,26.5,81.0,0.0,0.3,5.0,120.0,2.0,SE,Wet,0
2022-12-03,2022,December,3,22.2,29.2,27.2,78.0,1.3,1.5,4.0,130.0,2.0,SE,Wet,0
2022-12-04,2022,December,4,22.2,29.4,26.9,84.0,0.0,0.3,3.0,310.0,2.0,NW,Wet,0
2022-12-05,2022,December,5,23.2,31.0,28.1,75.0,2.8,0.2,6.0,170.0,3.0,S,Wet,0
2022-12-06,2022,December,6,23.0,30.0,27.6,80.0,3.5,2.5,2.0,180.0,1.0,S,Wet,0
2022-12-07,2022,December,7,23.1,32.6,27.8,81.0,1.2,0.6,4.0,160.0,2.0,SE,Wet,0
2022-12-08,2022,December,8,23.4,30.2,26.2,84.0,4.9,5.3,3.0,310.0,2.0,NW,Wet,0
2022-12-09,2022,December,9,23.2,30.2,27.3,82.0,0.0,1.7,4.0,100.0,3.0,SE,Wet,0
2022-12-10,2022,December,10,23.2,29.2,26.5,85.0,0.0,2.3,3.0,330.0,2.0,NW,Wet,0
2022-12-11,2022,December,11,21.8,27.3,25.2,88.0,12.0,1.8,3.0,140.0,2.0,SE,Wet,0
2022-12-12,2022,December,12,21.8,29.0,26.2,86.0,14.5,0.0,2.0,120.0,1.0,SE,Wet,0
2022-12-13,2022,December,13,23.799999999999997,25.6,24.7,95.0,4.9,0.4,2.0,220.0,1.0,SW,Wet,0
2022-12-14,2022,December,14,23.3,28.6,26.5,86.0,116.6,0.0,4.0,140.0,2.0,SE,Wet,0
2022-12-15,2022,December,15,23.2,31.4,27.0,82.0,84.5,0.5,4.0,130.0,2.0,SE,Wet,0
2022-12-16,2022,December,16,24.6,32.0,28.3,78.0,1.5,3.8,4.0,130.0,2.0,SE,Wet,0
2022-12-17,2022,December,17,24.0,32.1,28.8,77.0,2.3,5.9,5.0,120.0,3.0,SE,Wet,0
2022-12-18,2022,December,18,23.4,27.6,24.5,95.0,14.5,8.7,2.0,150.0,1.0,SSE,Wet,0
2022-12-19,2022,December,19,23.0,30.8,26.9,84.0,23.6,0.0,5.0,120.0,3.0,SE,Wet,0
2022-12-20,2022,December,20,22.7,28.4,26.1,89.0,7.1,4.0,2.0,160.0,1.0,SW,Wet,0
2022-12-21,2022,December,21,23.0,31.6,27.8,81.0,3.6,0.8,4.0,130.0,2.0,SE,Wet,0
2022-12-22,2022,December,22,23.0,33.2,28.4,78.0,5.0,5.2,4.0,150.0,2.0,SE,Wet,1
2022-12-23,2022,December,23,23.4,32.6,29.3,69.0,84.5,4.2,5.0,110.0,3.0,SE,Wet,1
2022-12-24,2022,December,24,23.6,32.2,28.7,73.0,0.0,7.4,5.0,130.0,3.0,SE,Wet,0
2022-12-25,2022,December,25,23.4,32.5,28.3,74.0,0.0,8.5,3.0,150.0,2.0,SE,Wet,1
2022-12-26,2022,December,26,23.4,31.0,27.8,78.0,35.6,6.7,4.0,150.0,3.0,SE,Wet,0
2022-12-27,2022,December,27,23.4,30.2,27.8,76.0,0.0,2.7,3.0,130.0,2.0,SE,Wet,0
2022-12-28,2022,December,28,23.4,31.0,28.1,77.0,0.0,3.7,3.0,70.0,2.0,SE,Wet,0
2022-12-29,2022,December,29,24.2,27.9,25.6,89.0,0.0,4.3,3.0,130.0,2.0,SE,Wet,0
2022-12-30,2022,December,30,21.6,29.2,26.6,79.0,0.9,0.2,3.0,120.0,2.0,ESE,Wet,0
2022-12-31,2022,December,31,20.4,31.0,27.4,74.0,5.2,3.4,3.0,140.0,2.0,SE,Wet,1
2023-01-01,2023,January,1,21.2,31.2,28.0,72.0,0.0,8.4,5.0,140.0,3.0,SE,Wet,1
2023-01-02,2023,January,2,22.2,31.0,28.1,72.0,0.0,8.1,5.0,130.0,3.0,SE,Wet,1
2023-01-03,2023,January,3,22.2,31.8,28.6,72.0,0.0,8.7,4.0,140.0,3.0,SE,Wet,1
2023-01-04,2023,January,4,23.2,32.8,29.2,71.0,0.0,7.7,5.0,130.0,3.0,SE,Wet,0
2023-01-05,2023,January,5,22.9,32.4,28.6,73.0,0.0,9.5,5.0,120.0,3.0,SE,Wet,0
2023-01-06,2023,January,6,22.4,32.3,28.4,71.0,36.0,5.9,4.0,130.0,2.0,SE,Wet,1
2023-01-07,2023,January,7,22.0,29.2,26.7,84.0,0.0,5.3,2.0,140.0,1.0,SE,Wet,0
2023-01-08,2023,January,8,22.0,31.2,27.8,75.0,1.5,1.5,2.0,120.0,2.0,SE,Wet,0
2023-01-09,2023,January,9,21.6,31.8,28.0,72.0,0.0,7.8,4.0,320.0,2.0,SE,Wet,0
2023-01-10,2023,January,10,21.4,31.5,27.8,74.0,0.0,8.4,4.0,250.0,2.0,SE,Wet,0
2023-01-11,2023,January,11,21.4,32.0,27.8,75.0,0.0,9.3,4.0,270.0,2.0,SE,Wet,0
2023-01-12,2023,January,12,21.4,33.0,28.5,72.0,0.0,7.8,4.0,300.0,2.0,SE,Wet,1
2023-01-13,2023,January,13,21.4,32.2,28.1,78.0,0.0,9.7,4.0,290.0,2.0,SE,Wet,0
2023-01-14,2023,January,14,22.6,31.5,27.1,83.0,0.1,6.7,3.0,190.0,2.0,S,Wet,1
2023-01-15,2023,January,15,22.6,30.8,27.7,78.0,1.4,6.4,4.0,320.0,2.0,NW,Wet,0
2023-01-16,2023,January,16,21.8,31.0,27.1,80.0,0.0,6.7,4.0,300.0,2.0,SE,Wet,0
2023-01-17,2023,January,17,21.5,30.2,27.1,76.0,9.2,6.4,4.0,100.0,2.0,SE,Wet,0
2023-01-18,2023,January,18,19.4,30.8,26.5,72.0,0.0,6.7,5.0,120.0,2.0,SE,Wet,1
2023-01-19,2023,January,19,18.8,31.6,27.9,69.0,0.0,6.6,5.0,140.0,3.0,SE,Wet,0
2023-01-20,2023,January,20,20.9,31.5,28.4,73.0,0.0,7.7,5.0,120.0,3.0,SE,Wet,0
2023-01-21,2023,January,21,22.7,24.8,23.6,96.0,26.5,7.2,4.0,140.0,2.0,SE,Wet,0
2023-01-22,2023,January,22,22.8,31.0,27.1,80.0,83.9,0.0,4.0,110.0,2.0,SE,Wet,0
2023-01-23,2023,January,23,22.6,28.0,24.9,92.0,15.3,3.2,3.0,330.0,1.0,NW,Wet,0
2023-01-24,2023,January,24,22.6,27.8,25.7,85.0,18.7,0.3,7.0,120.0,4.0,SE,Wet,0
2023-01-25,2023,January,25,21.8,32.0,27.8,75.0,4.0,0.8,3.0,130.0,2.0,SE,Wet,0
2023-01-26,2023,January,26,21.6,29.6,25.9,87.0,48.5,2.2,4.0,170.0,2.0,SE,Wet,0
2023-01-27,2023,January,27,22.4,31.6,27.1,82.0,9.4,3.6,5.0,150.0,2.0,SE,Wet,0
2023-01-28,2023,January,28,22.8,31.7,27.6,78.0,7.2,5.7,5.0,130.0,3.0,SE,Wet,0
2023-01-29,2023,January,29,23.3,29.6,27.3,83.0,1.9,4.1,4.0,180.0,2.0,SW,Wet,0
2023-01-30,2023,January,30,22.8,31.2,27.8,80.0,3.8,2.3,5.0,110.0,3.0,SE,Wet,0
2023-01-31,2023,January,31,23.0,30.8,26.6,86.0,10.3,4.6,4.0,130.0,2.0,SE,Wet,0
2023-02-01,2023,February,1,22.0,31.6,28.0,74.0,29.2,4.5,3.0,130.0,2.0,SE,Wet,0
2023-02-02,2023,February,2,22.0,32.7,28.9,70.0,1.0,7.9,4.0,130.0,2.0,SE,Wet,0
2023-02-03,2023,February,3,22.0,31.8,28.3,78.0,0.0,8.7,3.0,150.0,2.0,SE,Wet,1
2023-02-04,2023,February,4,23.2,30.8,25.9,88.0,0.5,5.7,3.0,150.0,1.0,SSE,Wet,0
2023-02-05,2023,February,5,23.0,31.2,27.1,82.0,54.8,3.3,4.0,30.0,2.0,NNE,Wet,0
2023-02-06,2023,February,6,22.2,30.4,26.1,86.0,48.6,5.4,5.0,120.0,2.0,SE,Wet,0
2023-02-07,2023,February,7,22.2,31.6,27.4,81.0,80.9,1.9,3.0,210.0,2.0,SE,Wet,0
2023-02-08,2023,February,8,22.0,29.8,27.0,84.0,22.5,6.3,3.0,140.0,2.0,SE,Wet,0
2023-02-09,2023,February,9,23.8,31.2,27.5,78.0,6.8,3.6,4.0,130.0,2.0,SE,Wet,1
2023-02-10,2023,February,10,21.8,30.6,25.6,89.0,0.2,5.8,5.0,310.0,2.0,NW,Wet,0
2023-02-11,2023,February,11,24.800000000000004,31.4,28.1,76.0,76.5,1.6,4.0,130.0,2.0,SE,Wet,0
2023-02-12,2023,February,12,22.0,31.6,28.7,77.0,0.0,7.4,3.0,310.0,2.0,SE,Wet,0
2023-02-13,2023,February,13,23.0,32.4,27.9,79.0,0.0,8.2,4.0,320.0,2.0,SE,Wet,0
2023-02-13,2023,February,13,23.0,32.4,27.9,79.0,0.0,8.2,4.0,320.0,2.0,SE,Wet,0
2023-02-14,2023,February,14,23.0,31.2,27.9,80.0,0.6,4.8,3.0,150.0,2.0,SSE,Wet,1
2023-02-15,2023,February,15,23.2,30.4,28.0,76.0,2.8,6.3,5.0,120.0,2.0,SE,Wet,0
2023-02-16,2023,February,16,22.8,31.6,28.3,75.0,0.3,6.1,5.0,130.0,2.0,SE,Wet,0
2023-02-17,2023,February,17,24.2,31.2,27.7,78.0,5.8,6.4,3.0,150.0,2.0,SE,Wet,0
2023-02-18,2023,February,18,22.2,31.0,26.9,81.0,20.6,4.8,4.0,70.0,2.0,SE,Wet,0
2023-02-19,2023,February,19,22.0,31.0,27.9,76.0,6.0,6.4,5.0,100.0,3.0,SE,Wet,0
