Date,Year,month,day,RH_AVG_preprocessed
2022-05-28,2022,5,28,64.0
2022-05-29,2022,5,29,77.0
2022-05-30,2022,5,30,81.0
2022-05-31,2022,5,31,80.0
2022-06-01,2022,6,1,80.0
2022-06-02,2022,6,2,70.0
2022-06-03,2022,6,3,68.0
2022-06-04,2022,6,4,73.0
2022-06-05,2022,6,5,76.0
2022-06-06,2022,6,6,73.0
2022-06-07,2022,6,7,69.0
2022-06-08,2022,6,8,67.0
2022-06-09,2022,6,9,66.0
2022-06-10,2022,6,10,83.0
2022-06-11,2022,6,11,65.0
2022-06-12,2022,6,12,65.0
2022-06-13,2022,6,13,68.0
2022-06-14,2022,6,14,78.0
2022-06-15,2022,6,15,78.0
2022-06-16,2022,6,16,71.0
2022-06-17,2022,6,17,74.0
2022-06-18,2022,6,18,75.0
2022-06-19,2022,6,19,77.0
2022-06-20,2022,6,20,70.0
2022-06-21,2022,6,21,77.0
2022-06-22,2022,6,22,73.0
2022-06-23,2022,6,23,83.0
2022-06-24,2022,6,24,72.0
2022-06-25,2022,6,25,65.0
2022-06-26,2022,6,26,72.0
2022-06-27,2022,6,27,74.0
2022-06-28,2022,6,28,71.0
2022-06-29,2022,6,29,62.0
2022-06-30,2022,6,30,52.0
2022-07-01,2022,7,1,72.0
2022-07-02,2022,7,2,71.0
2022-07-03,2022,7,3,63.0
2022-07-04,2022,7,4,68.0
2022-07-05,2022,7,5,62.0
2022-07-06,2022,7,6,55.0
2022-07-07,2022,7,7,58.0
2022-07-08,2022,7,8,59.0
2022-07-09,2022,7,9,62.0
2022-07-10,2022,7,10,58.0
2022-07-11,2022,7,11,65.0
2022-07-12,2022,7,12,71.0
2022-07-13,2022,7,13,68.0
2022-07-14,2022,7,14,63.0
2022-07-15,2022,7,15,58.0
2022-07-16,2022,7,16,66.0
2022-07-17,2022,7,17,63.0
2022-07-18,2022,7,18,60.0
2022-07-19,2022,7,19,58.0
2022-07-20,2022,7,20,56.0
2022-07-21,2022,7,21,69.0
2022-07-22,2022,7,22,66.0
2022-07-23,2022,7,23,77.0
2022-07-24,2022,7,24,82.0
2022-07-25,2022,7,25,82.0
2022-07-26,2022,7,26,84.0
2022-07-27,2022,7,27,84.0
2022-07-28,2022,7,28,80.0
2022-07-29,2022,7,29,76.0
2022-07-30,2022,7,30,64.0
2022-07-31,2022,7,31,69.0
2022-08-01,2022,8,1,71.0
2022-08-02,2022,8,2,86.0
2022-08-03,2022,8,3,73.0
2022-08-04,2022,8,4,68.0
2022-08-05,2022,8,5,62.0
2022-08-06,2022,8,6,72.0
2022-08-07,2022,8,7,60.0
2022-08-08,2022,8,8,62.0
2022-08-09,2022,8,9,62.0
2022-08-10,2022,8,10,60.0
2022-08-11,2022,8,11,65.0
2022-08-12,2022,8,12,61.0
2022-08-13,2022,8,13,62.0
2022-08-14,2022,8,14,72.0
2022-08-15,2022,8,15,70.0
2022-08-16,2022,8,16,68.0
2022-08-17,2022,8,17,72.0
2022-08-18,2022,8,18,75.0
2022-08-19,2022,8,19,78.0
2022-08-20,2022,8,20,71.0
2022-08-21,2022,8,21,68.0
2022-08-22,2022,8,22,78.0
2022-08-23,2022,8,23,63.0
2022-08-24,2022,8,24,70.0
2022-08-25,2022,8,25,83.0
2022-08-26,2022,8,26,78.0
2022-08-27,2022,8,27,79.0
2022-08-28,2022,8,28,68.0
2022-08-29,2022,8,29,77.0
2022-08-30,2022,8,30,87.0
2022-08-31,2022,8,31,85.0
2022-09-01,2022,9,1,87.0
2022-09-02,2022,9,2,71.0
2022-09-03,2022,9,3,68.0
2022-09-04,2022,9,4,63.0
2022-09-05,2022,9,5,72.0
2022-09-06,2022,9,6,65.0
2022-09-07,2022,9,7,78.0
2022-09-08,2022,9,8,70.0
2022-09-09,2022,9,9,64.0
2022-09-10,2022,9,10,62.0
2022-09-11,2022,9,11,61.0
2022-09-12,2022,9,12,65.0
2022-09-13,2022,9,13,60.0
2022-09-14,2022,9,14,69.0
2022-09-15,2022,9,15,77.0
2022-09-16,2022,9,16,68.0
2022-09-17,2022,9,17,65.0
2022-09-18,2022,9,18,61.0
2022-09-19,2022,9,19,63.0
2022-09-20,2022,9,20,70.0
2022-09-21,2022,9,21,68.0
2022-09-22,2022,9,22,60.0
2022-09-23,2022,9,23,75.0
2022-09-24,2022,9,24,69.0
2022-09-25,2022,9,25,69.0
2022-09-26,2022,9,26,66.0
2022-09-27,2022,9,27,84.0
2022-09-28,2022,9,28,72.0
2022-09-29,2022,9,29,73.0
2022-09-30,2022,9,30,78.0
2022-10-01,2022,10,1,77.0
2022-10-02,2022,10,2,66.0
2022-10-03,2022,10,3,67.0
2022-10-04,2022,10,4,79.0
2022-10-05,2022,10,5,83.0
2022-10-06,2022,10,6,83.0
2022-10-07,2022,10,7,80.0
2022-10-08,2022,10,8,76.0
2022-10-09,2022,10,9,74.0
2022-10-10,2022,10,10,73.0
2022-10-11,2022,10,11,68.0
2022-10-12,2022,10,12,76.0
2022-10-13,2022,10,13,74.0
2022-10-14,2022,10,14,71.0
2022-10-15,2022,10,15,82.0
2022-10-16,2022,10,16,85.0
2022-10-17,2022,10,17,79.0
2022-10-18,2022,10,18,84.0
2022-10-19,2022,10,19,82.0
2022-10-20,2022,10,20,75.0
2022-10-21,2022,10,21,71.0
2022-10-22,2022,10,22,74.0
2022-10-23,2022,10,23,80.0
2022-10-24,2022,10,24,73.0
2022-10-25,2022,10,25,75.0
2022-10-26,2022,10,26,82.0
2022-10-27,2022,10,27,89.0
2022-10-28,2022,10,28,78.0
2022-10-29,2022,10,29,80.0
2022-10-30,2022,10,30,89.0
2022-10-31,2022,10,31,84.0
2022-11-01,2022,11,1,85.0
2022-11-02,2022,11,2,83.0
2022-11-03,2022,11,3,87.0
2022-11-04,2022,11,4,89.0
2022-11-05,2022,11,5,81.0
2022-11-06,2022,11,6,80.0
2022-11-07,2022,11,7,87.0
2022-11-08,2022,11,8,84.0
2022-11-09,2022,11,9,83.0
2022-11-10,2022,11,10,92.0
2022-11-11,2022,11,11,87.0
2022-11-12,2022,11,12,93.0
2022-11-13,2022,11,13,87.0
2022-11-14,2022,11,14,87.0
2022-11-15,2022,11,15,82.0
2022-11-16,2022,11,16,87.0
2022-11-17,2022,11,17,77.0
2022-11-18,2022,11,18,75.0
2022-11-19,2022,11,19,74.0
2022-11-20,2022,11,20,73.0
2022-11-21,2022,11,21,72.0
2022-11-22,2022,11,22,71.0
2022-11-23,2022,11,23,75.0
2022-11-24,2022,11,24,78.0
2022-11-25,2022,11,25,75.0
2022-11-26,2022,11,26,70.0
2022-11-27,2022,11,27,71.0
2022-11-28,2022,11,28,69.0
2022-11-29,2022,11,29,81.0
2022-11-30,2022,11,30,78.0
2022-12-01,2022,12,1,80.0
2022-12-02,2022,12,2,81.0
2022-12-03,2022,12,3,78.0
2022-12-04,2022,12,4,84.0
2022-12-05,2022,12,5,75.0
2022-12-06,2022,12,6,80.0
2022-12-07,2022,12,7,81.0
2022-12-08,2022,12,8,84.0
2022-12-09,2022,12,9,82.0
2022-12-10,2022,12,10,85.0
2022-12-11,2022,12,11,88.0
2022-12-12,2022,12,12,86.0
2022-12-13,2022,12,13,95.0
2022-12-14,2022,12,14,86.0
2022-12-15,2022,12,15,82.0
2022-12-16,2022,12,16,78.0
2022-12-17,2022,12,17,77.0
2022-12-18,2022,12,18,95.0
2022-12-19,2022,12,19,84.0
2022-12-20,2022,12,20,89.0
2022-12-21,2022,12,21,81.0
2022-12-22,2022,12,22,78.0
2022-12-23,2022,12,23,69.0
2022-12-24,2022,12,24,73.0
2022-12-25,2022,12,25,74.0
2022-12-26,2022,12,26,78.0
2022-12-27,2022,12,27,76.0
2022-12-28,2022,12,28,77.0
2022-12-29,2022,12,29,89.0
2022-12-30,2022,12,30,79.0
2022-12-31,2022,12,31,74.0
2023-01-01,2023,1,1,72.0
2023-01-02,2023,1,2,72.0
2023-01-03,2023,1,3,72.0
2023-01-04,2023,1,4,71.0
2023-01-05,2023,1,5,73.0
2023-01-06,2023,1,6,71.0
2023-01-07,2023,1,7,84.0
2023-01-08,2023,1,8,75.0
2023-01-09,2023,1,9,72.0
2023-01-10,2023,1,10,74.0
2023-01-11,2023,1,11,75.0
2023-01-12,2023,1,12,72.0
2023-01-13,2023,1,13,78.0
2023-01-14,2023,1,14,83.0
2023-01-15,2023,1,15,78.0
2023-01-16,2023,1,16,80.0
2023-01-17,2023,1,17,76.0
2023-01-18,2023,1,18,72.0
2023-01-19,2023,1,19,69.0
2023-01-20,2023,1,20,73.0
2023-01-21,2023,1,21,92.0
2023-01-22,2023,1,22,80.0
2023-01-23,2023,1,23,92.0
2023-01-24,2023,1,24,85.0
2023-01-25,2023,1,25,75.0
2023-01-26,2023,1,26,87.0
2023-01-27,2023,1,27,82.0
2023-01-28,2023,1,28,78.0
2023-01-29,2023,1,29,83.0
2023-01-30,2023,1,30,80.0
2023-01-31,2023,1,31,86.0
2023-02-01,2023,2,1,74.0
2023-02-02,2023,2,2,70.0
2023-02-03,2023,2,3,78.0
2023-02-04,2023,2,4,88.0
2023-02-05,2023,2,5,82.0
2023-02-06,2023,2,6,86.0
2023-02-07,2023,2,7,81.0
2023-02-08,2023,2,8,84.0
2023-02-09,2023,2,9,78.0
2023-02-10,2023,2,10,89.0
2023-02-11,2023,2,11,76.0
2023-02-12,2023,2,12,77.0
2023-02-13,2023,2,13,79.0
2023-02-13,2023,2,13,79.0
2023-02-14,2023,2,14,80.0
2023-02-15,2023,2,15,76.0
2023-02-16,2023,2,16,75.0
2023-02-17,2023,2,17,78.0
2023-02-18,2023,2,18,81.0
2023-02-19,2023,2,19,76.0
2023-02-20,2023,2,20,73.0
2023-02-21,2023,2,21,76.0
2023-02-22,2023,2,22,73.0
2023-02-23,2023,2,23,74.0
2023-02-24,2023,2,24,72.0
2023-02-25,2023,2,25,70.0
2023-02-26,2023,2,26,79.0
2023-02-27,2023,2,27,72.0
2023-02-28,2023,2,28,76.0
2023-03-01,2023,3,1,80.0
2023-03-02,2023,3,2,67.0
2023-03-03,2023,3,3,80.0
2023-03-04,2023,3,4,67.0
2023-03-04,2023,3,4,67.0
2023-03-05,2023,3,5,68.0
2023-03-06,2023,3,6,63.0
2023-03-06,2023,3,6,63.0
2023-03-07,2023,3,7,67.0
2023-03-08,2023,3,8,66.0
2023-03-09,2023,3,9,79.0
2023-03-10,2023,3,10,82.0
2023-03-11,2023,3,11,80.0
2023-03-12,2023,3,12,80.0
2023-03-13,2023,3,13,82.0
2023-03-14,2023,3,14,68.0
2023-03-15,2023,3,15,75.0
2023-03-16,2023,3,16,67.0
2023-03-17,2023,3,17,69.0
2023-03-18,2023,3,18,80.0
2023-03-19,2023,3,19,80.0
2023-03-20,2023,3,20,80.0
2023-03-21,2023,3,21,75.0
2023-03-22,2023,3,22,73.0
2023-03-23,2023,3,23,83.0
2023-03-24,2023,3,24,84.0
2023-03-25,2023,3,25,78.0
2023-03-26,2023,3,26,79.0
2023-03-27,2023,3,27,78.0
2023-03-28,2023,3,28,76.0
2023-03-29,2023,3,29,75.0
2023-03-30,2023,3,30,73.0
2023-03-31,2023,3,31,71.0
2023-04-01,2023,4,1,67.0
2023-04-02,2023,4,2,69.0
2023-04-03,2023,4,3,72.0
2023-04-04,2023,4,4,75.0
2023-04-05,2023,4,5,70.0
2023-04-06,2023,4,6,66.0
2023-04-07,2023,4,7,73.0
2023-04-08,2023,4,8,73.0
2023-04-09,2023,4,9,67.0
2023-04-10,2023,4,10,66.0
2023-04-11,2023,4,11,70.0
2023-04-12,2023,4,12,71.0
2023-04-13,2023,4,13,69.0
2023-04-14,2023,4,14,67.0
2023-04-15,2023,4,15,68.0
2023-04-16,2023,4,16,70.0
2023-04-17,2023,4,17,65.0
2023-04-18,2023,4,18,69.0
2023-04-19,2023,4,19,73.0
2023-04-20,2023,4,20,77.0
2023-04-21,2023,4,21,75.0
2023-04-22,2023,4,22,81.0
2023-04-23,2023,4,23,78.0
2023-04-24,2023,4,24,83.0
2023-04-25,2023,4,25,74.0
2023-04-26,2023,4,26,74.0
2023-04-27,2023,4,27,83.0
2023-04-28,2023,4,28,80.0
2023-04-29,2023,4,29,76.0
2023-04-30,2023,4,30,78.0
2023-04-30,2023,4,30,78.0
2023-05-01,2023,5,1,70.0
2023-05-02,2023,5,2,84.0
2023-05-03,2023,5,3,80.0
2023-05-03,2023,5,3,80.0
2023-05-04,2023,5,4,85.0
2023-05-05,2023,5,5,80.0
2023-05-06,2023,5,6,84.0
2023-05-06,2023,5,6,84.0
2023-05-07,2023,5,7,73.0
2023-05-07,2023,5,7,73.0
2023-05-08,2023,5,8,75.0
2023-05-08,2023,5,8,75.0
2023-05-09,2023,5,9,75.0
2023-05-10,2023,5,10,63.0
2023-05-10,2023,5,10,63.0
2023-05-11,2023,5,11,68.0
2023-05-11,2023,5,11,68.0
2023-05-12,2023,5,12,66.0
2023-05-12,2023,5,12,66.0
2023-05-13,2023,5,13,67.0
2023-05-13,2023,5,13,67.0
2023-05-14,2023,5,14,60.0
2023-05-15,2023,5,15,59.0
2023-05-15,2023,5,15,59.0
2023-05-16,2023,5,16,69.0
2023-05-17,2023,5,17,64.0
2023-05-18,2023,5,18,70.0
2023-05-19,2023,5,19,66.0
2023-05-20,2023,5,20,68.0
2023-05-21,2023,5,21,67.0
2023-05-22,2023,5,22,72.0
2023-05-23,2023,5,23,67.0
2023-05-24,2023,5,24,64.0
2023-05-25,2023,5,25,68.0
2023-05-26,2023,5,26,67.0
2023-05-27,2023,5,27,58.0
2023-05-28,2023,5,28,70.0
2023-05-29,2023,5,29,70.0
2023-05-30,2023,5,30,63.0
2023-05-31,2023,5,31,78.0
2023-06-01,2023,6,1,63.0
2023-06-02,2023,6,2,61.0
2023-06-03,2023,6,3,80.0
2023-06-04,2023,6,4,64.0
2023-06-05,2023,6,5,60.0
2023-06-06,2023,6,6,76.0
2023-06-07,2023,6,7,58.0
2023-06-08,2023,6,8,60.0
2023-06-09,2023,6,9,64.0
2023-06-10,2023,6,10,61.0
2023-06-11,2023,6,11,56.0
2023-06-12,2023,6,12,52.0
2023-06-13,2023,6,13,54.0
2023-06-14,2023,6,14,53.0
2023-06-15,2023,6,15,62.0
2023-06-16,2023,6,16,60.0
2023-06-17,2023,6,17,57.0
2023-06-18,2023,6,18,50.0
2023-06-19,2023,6,19,50.0
2023-06-20,2023,6,20,57.0
2023-06-21,2023,6,21,59.0
2023-06-22,2023,6,22,66.0
2023-06-23,2023,6,23,68.0
2023-06-24,2023,6,24,66.0
2023-06-25,2023,6,25,66.0
2023-06-26,2023,6,26,64.0
2023-06-27,2023,6,27,66.0
2023-06-28,2023,6,28,62.0
2023-06-29,2023,6,29,71.0
2023-06-30,2023,6,30,93.0
2023-07-01,2023,7,1,78.0
2023-07-02,2023,7,2,60.0
2023-07-03,2023,7,3,58.0
2023-07-04,2023,7,4,61.0
2023-07-05,2023,7,5,61.0
2023-07-06,2023,7,6,62.0
2023-07-07,2023,7,7,62.0
2023-07-08,2023,7,8,70.0
2023-07-09,2023,7,9,79.0
2023-07-10,2023,7,10,77.0
2023-07-11,2023,7,11,65.0
2023-07-12,2023,7,12,67.0
2023-07-13,2023,7,13,66.0
2023-07-14,2023,7,14,66.0
2023-07-15,2023,7,15,55.0
2023-07-16,2023,7,16,54.0
2023-07-17,2023,7,17,56.0
2023-07-18,2023,7,18,64.0
2023-07-19,2023,7,19,73.0
2023-07-20,2023,7,20,56.0
2023-07-21,2023,7,21,55.0
2023-07-22,2023,7,22,59.0
2023-07-23,2023,7,23,54.0
2023-07-24,2023,7,24,59.0
2023-07-25,2023,7,25,59.0
2023-07-26,2023,7,26,57.0
2023-07-27,2023,7,27,57.0
2023-07-28,2023,7,28,58.0
2023-07-29,2023,7,29,59.0
2023-07-30,2023,7,30,80.0
2023-07-31,2023,7,31,77.0
2023-08-01,2023,8,1,69.0
2023-08-02,2023,8,2,54.0
2023-08-03,2023,8,3,53.0
2023-08-04,2023,8,4,55.0
2023-08-05,2023,8,5,67.0
2023-08-06,2023,8,6,67.0
2023-08-07,2023,8,7,68.0
2023-08-08,2023,8,8,75.0
2023-08-09,2023,8,9,80.0
2023-08-10,2023,8,10,77.0
2023-08-11,2023,8,11,75.0
2023-08-12,2023,8,12,70.0
2023-08-13,2023,8,13,77.0
2023-08-14,2023,8,14,75.0
2023-08-15,2023,8,15,67.0
2023-08-16,2023,8,16,75.0
2023-08-17,2023,8,17,68.0
2023-08-18,2023,8,18,61.0
2023-08-19,2023,8,19,68.0
2023-08-20,2023,8,20,60.0
2023-08-21,2023,8,21,66.0
2023-08-22,2023,8,22,68.0
2023-08-23,2023,8,23,73.0
2023-08-24,2023,8,24,77.0
2023-08-25,2023,8,25,79.0
2023-08-26,2023,8,26,67.0
2023-08-27,2023,8,27,70.0
2023-08-28,2023,8,28,62.0
2023-08-29,2023,8,29,64.0
2023-08-30,2023,8,30,60.0
2023-08-31,2023,8,31,66.0
2023-09-01,2023,9,1,69.0
2023-09-02,2023,9,2,63.0
2023-09-03,2023,9,3,67.0
2023-09-04,2023,9,4,93.0
2023-09-05,2023,9,5,66.0
2023-09-06,2023,9,6,70.0
2023-09-07,2023,9,7,66.0
2023-09-08,2023,9,8,60.0
2023-09-09,2023,9,9,59.0
2023-09-10,2023,9,10,73.0
2023-09-11,2023,9,11,68.0
2023-09-12,2023,9,12,66.0
2023-09-13,2023,9,13,65.0
2023-09-14,2023,9,14,74.0
2023-09-15,2023,9,15,78.0
2023-09-16,2023,9,16,74.0
2023-09-17,2023,9,17,69.0
2023-09-18,2023,9,18,76.0
2023-09-19,2023,9,19,81.0
2023-09-20,2023,9,20,80.0
2023-09-21,2023,9,21,85.0
2023-09-22,2023,9,22,74.0
2023-09-23,2023,9,23,71.0
2023-09-24,2023,9,24,70.0
2023-09-25,2023,9,25,67.0
2023-09-26,2023,9,26,70.0
2023-09-27,2023,9,27,83.0
2023-09-28,2023,9,28,66.0
2023-09-29,2023,9,29,56.0
2023-09-30,2023,9,30,68.0
2023-10-01,2023,10,1,72.0
2023-10-02,2023,10,2,71.0
2023-10-03,2023,10,3,68.0
2023-10-04,2023,10,4,78.0
2023-10-05,2023,10,5,85.0
2023-10-06,2023,10,6,77.0
2023-10-07,2023,10,7,84.0
2023-10-08,2023,10,8,80.0
2023-10-09,2023,10,9,80.0
2023-10-10,2023,10,10,82.0
2023-10-11,2023,10,11,84.0
2023-10-12,2023,10,12,80.0
2023-10-13,2023,10,13,85.0
2023-10-14,2023,10,14,85.0
2023-10-15,2023,10,15,82.0
2023-10-16,2023,10,16,74.0
2023-10-17,2023,10,17,74.0
2023-10-18,2023,10,18,77.0
2023-10-19,2023,10,19,87.0
2023-10-20,2023,10,20,79.0
2023-10-21,2023,10,21,80.0
2023-10-22,2023,10,22,83.0
2023-10-23,2023,10,23,84.0
2023-10-24,2023,10,24,82.0
2023-10-25,2023,10,25,78.0
2023-10-26,2023,10,26,80.0
2023-10-27,2023,10,27,81.0
2023-10-28,2023,10,28,78.0
2023-10-29,2023,10,29,78.0
2023-10-30,2023,10,30,83.0
2023-10-31,2023,10,31,80.0
2023-11-01,2023,11,1,83.0
2023-11-02,2023,11,2,82.0
2023-11-03,2023,11,3,82.0
2023-11-04,2023,11,4,82.0
2023-11-05,2023,11,5,81.0
2023-11-06,2023,11,6,80.0
2023-11-07,2023,11,7,76.0
2023-11-08,2023,11,8,79.0
2023-11-09,2023,11,9,83.0
2023-11-10,2023,11,10,76.0
2023-11-11,2023,11,11,83.0
2023-11-12,2023,11,12,79.0
2023-11-13,2023,11,13,85.0
2023-11-14,2023,11,14,82.0
2023-11-15,2023,11,15,87.0
2023-11-16,2023,11,16,78.0
2023-11-17,2023,11,17,82.0
2023-11-18,2023,11,18,84.0
2023-11-19,2023,11,19,74.0
2023-11-20,2023,11,20,75.0
2023-11-21,2023,11,21,90.0
2023-11-22,2023,11,22,82.0
2023-11-23,2023,11,23,85.0
2023-11-24,2023,11,24,83.0
2023-11-25,2023,11,25,85.0
2023-11-26,2023,11,26,85.0
2023-11-27,2023,11,27,80.0
2023-11-28,2023,11,28,83.0
2023-11-29,2023,11,29,91.0
2023-11-30,2023,11,30,86.0
2023-12-01,2023,12,1,87.0
2023-12-02,2023,12,2,83.0
2023-12-03,2023,12,3,87.0
2023-12-04,2023,12,4,77.0
2023-12-05,2023,12,5,89.0
2023-12-06,2023,12,6,86.0
2023-12-07,2023,12,7,82.0
2023-12-08,2023,12,8,74.0
2023-12-09,2023,12,9,75.0
2023-12-10,2023,12,10,85.0
2023-12-11,2023,12,11,80.0
2023-12-12,2023,12,12,87.0
2023-12-13,2023,12,13,77.0
2023-12-14,2023,12,14,77.0
2023-12-15,2023,12,15,84.0
2023-12-16,2023,12,16,89.0
2023-12-17,2023,12,17,78.0
2023-12-18,2023,12,18,77.0
2023-12-19,2023,12,19,71.0
2023-12-20,2023,12,20,75.0
2023-12-21,2023,12,21,70.0
2023-12-22,2023,12,22,71.0
2023-12-23,2023,12,23,74.0
2023-12-24,2023,12,24,94.0
2023-12-25,2023,12,25,92.0
2023-12-26,2023,12,26,79.0
2023-12-27,2023,12,27,79.0
2023-12-28,2023,12,28,75.0
2023-12-29,2023,12,29,81.0
2023-12-30,2023,12,30,85.0
2023-12-31,2023,12,31,77.0
2024-01-01,2024,1,1,73.0
2024-01-02,2024,1,2,69.0
2024-01-03,2024,1,3,77.0
2024-01-04,2024,1,4,70.0
2024-01-05,2024,1,5,71.0
2024-01-06,2024,1,6,76.0
2024-01-07,2024,1,7,73.0
2024-01-08,2024,1,8,75.0
2024-01-09,2024,1,9,78.0
2024-01-10,2024,1,10,76.0
2024-01-11,2024,1,11,72.0
2024-01-12,2024,1,12,71.0
2024-01-13,2024,1,13,66.0
2024-01-14,2024,1,14,66.0
2024-01-15,2024,1,15,67.0
2024-01-16,2024,1,16,69.0
2024-01-17,2024,1,17,93.0
2024-01-18,2024,1,18,72.0
2024-01-19,2024,1,19,80.0
2024-01-20,2024,1,20,71.0
2024-01-21,2024,1,21,72.0
2024-01-22,2024,1,22,72.0
2024-01-23,2024,1,23,74.0
2024-01-24,2024,1,24,75.0
2024-01-25,2024,1,25,74.0
2024-01-26,2024,1,26,84.0
2024-01-27,2024,1,27,81.0
2024-01-28,2024,1,28,85.0
2024-01-29,2024,1,29,81.0
2024-01-30,2024,1,30,74.0
2024-01-31,2024,1,31,71.0
2024-02-01,2024,2,1,71.0
2024-02-02,2024,2,2,76.0
2024-02-03,2024,2,3,76.0
2024-02-04,2024,2,4,74.0
2024-02-05,2024,2,5,71.0
2024-02-06,2024,2,6,76.0
2024-02-07,2024,2,7,73.0
2024-02-08,2024,2,8,72.0
2024-02-09,2024,2,9,70.0
2024-02-10,2024,2,10,72.0
2024-02-11,2024,2,11,67.0
2024-02-12,2024,2,12,65.0
2024-02-13,2024,2,13,69.0
2024-02-14,2024,2,14,74.0
2024-02-15,2024,2,15,76.0
2024-02-16,2024,2,16,77.0
2024-02-17,2024,2,17,70.0
2024-02-18,2024,2,18,69.0
2024-02-19,2024,2,19,73.0
2024-02-20,2024,2,20,82.0
2024-02-21,2024,2,21,78.0
2024-02-22,2024,2,22,81.0
2024-02-23,2024,2,23,76.0
2024-02-24,2024,2,24,64.0
2024-02-25,2024,2,25,75.0
2024-02-26,2024,2,26,69.0
2024-02-27,2024,2,27,71.0
2024-02-28,2024,2,28,68.0
2024-02-29,2024,2,29,74.0
2024-03-01,2024,3,1,67.0
2024-03-02,2024,3,2,68.0
2024-03-03,2024,3,3,70.0
2024-03-04,2024,3,4,79.0
2024-03-05,2024,3,5,86.0
2024-03-06,2024,3,6,72.0
2024-03-07,2024,3,7,72.0
2024-03-08,2024,3,8,78.0
2024-03-09,2024,3,9,74.0
2024-03-10,2024,3,10,67.0
2024-03-11,2024,3,11,67.0
2024-03-12,2024,3,12,65.0
2024-03-13,2024,3,13,63.0
2024-03-14,2024,3,14,65.0
2024-03-15,2024,3,15,66.0
2024-03-16,2024,3,16,81.0
2024-03-17,2024,3,17,60.0
2024-03-18,2024,3,18,72.0
2024-03-19,2024,3,19,65.0
2024-03-20,2024,3,20,81.0
2024-03-21,2024,3,21,70.0
2024-03-22,2024,3,22,72.0
2024-03-23,2024,3,23,72.0
2024-03-24,2024,3,24,76.0
2024-03-25,2024,3,25,71.0
2024-03-26,2024,3,26,75.0
2024-03-27,2024,3,27,84.0
2024-03-28,2024,3,28,72.0
2024-03-29,2024,3,29,73.0
2024-03-30,2024,3,30,89.0
2024-03-31,2024,3,31,77.0
2024-04-01,2024,4,1,81.0
2024-04-02,2024,4,2,76.0
2024-04-03,2024,4,3,70.0
2024-04-04,2024,4,4,72.0
2024-04-05,2024,4,5,74.0
2024-04-06,2024,4,6,70.0
2024-04-07,2024,4,7,73.0
2024-04-08,2024,4,8,70.0
2024-04-09,2024,4,9,83.0
2024-04-10,2024,4,10,78.0
2024-04-11,2024,4,11,69.0
2024-04-12,2024,4,12,77.0
2024-04-13,2024,4,13,70.0
2024-04-14,2024,4,14,71.0
2024-04-15,2024,4,15,72.0
2024-04-16,2024,4,16,76.0
2024-04-17,2024,4,17,84.0
2024-04-18,2024,4,18,81.0
2024-04-19,2024,4,19,83.0
2024-04-20,2024,4,20,82.0
2024-04-21,2024,4,21,80.0
2024-04-22,2024,4,22,80.0
2024-04-23,2024,4,23,72.0
2024-04-24,2024,4,24,78.0
2024-04-25,2024,4,25,80.0
2024-04-26,2024,4,26,81.0
2024-04-27,2024,4,27,79.0
2024-04-28,2024,4,28,74.0
2024-04-29,2024,4,29,76.0
2024-04-30,2024,4,30,84.0
2024-05-01,2024,5,1,73.0
2024-05-02,2024,5,2,84.0
2024-05-03,2024,5,3,83.0
2024-05-04,2024,5,4,76.0
2024-05-05,2024,5,5,78.0
2024-05-06,2024,5,6,74.0
2024-05-07,2024,5,7,77.0
2024-05-08,2024,5,8,80.0
2024-05-09,2024,5,9,71.0
2024-05-10,2024,5,10,84.0
2024-05-11,2024,5,11,87.0
2024-05-12,2024,5,12,82.0
2024-05-13,2024,5,13,82.0
2024-05-14,2024,5,14,79.0
2024-05-15,2024,5,15,82.0
2024-05-16,2024,5,16,83.0
2024-05-17,2024,5,17,82.0
2024-05-18,2024,5,18,79.0
2024-05-19,2024,5,19,82.0
2024-05-20,2024,5,20,79.0
2024-05-21,2024,5,21,70.0
2024-05-22,2024,5,22,74.0
2024-05-23,2024,5,23,68.0
2024-05-24,2024,5,24,66.0
2024-05-25,2024,5,25,71.0
2024-05-26,2024,5,26,67.0
2024-05-27,2024,5,27,71.0
2024-05-28,2024,5,28,64.0
2024-05-29,2024,5,29,59.0
2024-05-30,2024,5,30,66.0
2024-05-31,2024,5,31,68.0
2024-06-01,2024,6,1,55.0
2024-06-02,2024,6,2,73.0
2024-06-03,2024,6,3,69.0
2024-06-04,2024,6,4,63.0
2024-06-05,2024,6,5,70.0
2024-06-06,2024,6,6,75.0
2024-06-07,2024,6,7,70.0
2024-06-08,2024,6,8,64.0
2024-06-09,2024,6,9,62.0
2024-06-10,2024,6,10,56.0
2024-06-11,2024,6,11,59.0
2024-06-12,2024,6,12,56.0
2024-06-13,2024,6,13,61.0
2024-06-14,2024,6,14,62.0
2024-06-15,2024,6,15,67.0
2024-06-16,2024,6,16,71.0
2024-06-17,2024,6,17,70.0
2024-06-18,2024,6,18,64.0
2024-06-19,2024,6,19,74.0
2024-06-20,2024,6,20,66.0
2024-06-21,2024,6,21,62.0
2024-06-22,2024,6,22,57.0
2024-06-23,2024,6,23,57.0
2024-06-24,2024,6,24,68.0
2024-06-25,2024,6,25,58.0
2024-06-26,2024,6,26,55.0
2024-06-27,2024,6,27,65.0
2024-06-28,2024,6,28,58.0
