Date,Location,SST,RAD,DayOfYear,Year,Month,Quarter,Season
2011-04-12,8N90E,30.05,283.7,102,2011,4,2,MAM
2011-04-13,8N90E,30.03,262.3,103,2011,4,2,MAM
2011-04-14,8N90E,30.57,295.2,104,2011,4,2,MAM
2011-04-15,8N90E,29.93,83.1,105,2011,4,2,MAM
2011-04-16,8N90E,30.02,265.2,106,2011,4,2,MAM
2011-04-17,8N90E,29.98,267.9,107,2011,4,2,MAM
2011-04-18,8N90E,30.21,273.8,108,2011,4,2,MAM
2011-04-19,8N90E,30.12,184.7,109,2011,4,2,MAM
2011-04-20,8N90E,30.48,284.0,110,2011,4,2,MAM
2011-04-21,8N90E,30.61,294.2,111,2011,4,2,MAM
2011-04-22,8N90E,30.88,299.0,112,2011,4,2,MAM
2011-04-23,8N90E,31.01,290.9,113,2011,4,2,MAM
2011-04-24,8N90E,30.42,54.3,114,2011,4,2,MAM
2011-04-25,8N90E,30.38,252.6,115,2011,4,2,MAM
2011-04-26,8N90E,30.32,249.2,116,2011,4,2,MAM
2011-04-27,8N90E,30.33,239.5,117,2011,4,2,MAM
2011-04-28,8N90E,30.11,145.9,118,2011,4,2,MAM
2011-04-29,8N90E,29.94,207.2,119,2011,4,2,MAM
2011-04-30,8N90E,29.89,79.3,120,2011,4,2,MAM
2011-05-01,8N90E,29.78,235.9,121,2011,5,2,MAM
2011-05-02,8N90E,29.71,180.3,122,2011,5,2,MAM
2011-05-03,8N90E,29.54,202.0,123,2011,5,2,MAM
2011-05-04,8N90E,29.49,222.7,124,2011,5,2,MAM
2011-05-05,8N90E,29.38,70.3,125,2011,5,2,MAM
2011-05-06,8N90E,29.37,59.0,126,2011,5,2,MAM
2011-05-07,8N90E,29.35,241.0,127,2011,5,2,MAM
2011-05-08,8N90E,29.17,83.2,128,2011,5,2,MAM
2011-05-09,8N90E,29.08,236.4,129,2011,5,2,MAM
2011-05-10,8N90E,29.02,232.8,130,2011,5,2,MAM
2011-05-11,8N90E,29.1,283.2,131,2011,5,2,MAM
2011-05-12,8N90E,29.19,291.3,132,2011,5,2,MAM
2011-05-13,8N90E,29.36,287.3,133,2011,5,2,MAM
2011-05-14,8N90E,29.38,288.0,134,2011,5,2,MAM
2011-05-15,8N90E,29.61,282.1,135,2011,5,2,MAM
2011-05-16,8N90E,29.96,282.7,136,2011,5,2,MAM
2011-05-17,8N90E,29.93,274.6,137,2011,5,2,MAM
2011-05-18,8N90E,30.02,297.4,138,2011,5,2,MAM
2011-05-19,8N90E,29.86,305.1,139,2011,5,2,MAM
2011-05-20,8N90E,29.82,301.2,140,2011,5,2,MAM
2011-05-21,8N90E,29.76,296.7,141,2011,5,2,MAM
2011-05-22,8N90E,29.79,300.1,142,2011,5,2,MAM
2011-05-23,8N90E,29.93,288.2,143,2011,5,2,MAM
2011-05-24,8N90E,29.92,282.3,144,2011,5,2,MAM
2011-05-25,8N90E,29.85,259.5,145,2011,5,2,MAM
2011-05-26,8N90E,29.9,265.5,146,2011,5,2,MAM
2011-05-27,8N90E,30.03,295.4,147,2011,5,2,MAM
2011-05-28,8N90E,29.98,186.3,148,2011,5,2,MAM
2011-05-29,8N90E,29.92,180.2,149,2011,5,2,MAM
2011-05-30,8N90E,29.84,246.4,150,2011,5,2,MAM
2011-05-31,8N90E,29.78,271.0,151,2011,5,2,MAM
2011-06-01,8N90E,29.74,227.8,152,2011,6,2,JJA
2011-06-02,8N90E,29.66,34.3,153,2011,6,2,JJA
2011-06-03,8N90E,29.645,145.84999999999997,154,2011,6,2,JJA
2011-06-04,8N90E,29.63,257.4,155,2011,6,2,JJA
2011-06-05,8N90E,29.58,53.2,156,2011,6,2,JJA
2011-06-06,8N90E,29.51,16.4,157,2011,6,2,JJA
2011-06-07,8N90E,29.48,55.2,158,2011,6,2,JJA
2011-06-08,8N90E,29.41,234.8,159,2011,6,2,JJA
2011-06-09,8N90E,29.4,223.4,160,2011,6,2,JJA
2011-06-10,8N90E,29.37,111.5,161,2011,6,2,JJA
2011-06-11,8N90E,29.3,128.7,162,2011,6,2,JJA
2011-06-12,8N90E,29.28,242.3,163,2011,6,2,JJA
2011-06-13,8N90E,29.26,276.0,164,2011,6,2,JJA
2011-06-14,8N90E,29.22,175.9,165,2011,6,2,JJA
2011-06-15,8N90E,29.24,251.7,166,2011,6,2,JJA
2011-06-16,8N90E,29.26,276.7,167,2011,6,2,JJA
2011-06-17,8N90E,29.24,264.2,168,2011,6,2,JJA
2011-06-18,8N90E,29.2,277.4,169,2011,6,2,JJA
2011-06-19,8N90E,29.17,244.8,170,2011,6,2,JJA
2011-06-20,8N90E,29.14,226.4,171,2011,6,2,JJA
2011-06-21,8N90E,29.12,228.9,172,2011,6,2,JJA
2011-06-22,8N90E,29.12,277.5,173,2011,6,2,JJA
2011-06-23,8N90E,29.11,273.8,174,2011,6,2,JJA
2011-06-24,8N90E,29.18,257.4,175,2011,6,2,JJA
2011-06-25,8N90E,29.16,254.7,176,2011,6,2,JJA
2011-06-26,8N90E,29.11,238.7,177,2011,6,2,JJA
2011-06-27,8N90E,29.16,223.2,178,2011,6,2,JJA
2011-06-28,8N90E,29.17,139.9,179,2011,6,2,JJA
2011-06-29,8N90E,29.07,84.4,180,2011,6,2,JJA
2011-06-30,8N90E,29.16,245.6,181,2011,6,2,JJA
2011-07-01,8N90E,29.06,146.8,182,2011,7,3,JJA
2011-07-02,8N90E,29.01,99.0,183,2011,7,3,JJA
2011-07-03,8N90E,29.01,193.7,184,2011,7,3,JJA
2011-07-04,8N90E,29.0,228.0,185,2011,7,3,JJA
2011-07-05,8N90E,28.86,153.0,186,2011,7,3,JJA
2011-07-06,8N90E,28.9,264.3,187,2011,7,3,JJA
2011-07-07,8N90E,28.89,277.8,188,2011,7,3,JJA
2011-07-08,8N90E,28.95,264.6,189,2011,7,3,JJA
2011-07-09,8N90E,28.96,287.4,190,2011,7,3,JJA
2011-07-10,8N90E,28.88,101.9,191,2011,7,3,JJA
2011-07-11,8N90E,28.81,95.2,192,2011,7,3,JJA
2011-07-12,8N90E,28.81,81.2,193,2011,7,3,JJA
2011-07-13,8N90E,28.77,155.4,194,2011,7,3,JJA
2011-07-14,8N90E,28.75,196.1,195,2011,7,3,JJA
2011-07-15,8N90E,28.76,191.0,196,2011,7,3,JJA
2011-07-16,8N90E,28.74,199.9,197,2011,7,3,JJA
2011-07-17,8N90E,28.81,290.7,198,2011,7,3,JJA
2011-07-18,8N90E,28.83,232.0,199,2011,7,3,JJA
2011-07-19,8N90E,28.85,225.4,200,2011,7,3,JJA
2011-07-20,8N90E,28.82,196.7,201,2011,7,3,JJA
2011-07-21,8N90E,28.87,262.6,202,2011,7,3,JJA
2011-07-22,8N90E,28.83,150.8,203,2011,7,3,JJA
2011-07-23,8N90E,28.77,61.0,204,2011,7,3,JJA
2011-07-24,8N90E,28.62,62.2,205,2011,7,3,JJA
2011-07-25,8N90E,28.32,10.1,206,2011,7,3,JJA
2011-07-26,8N90E,28.41,46.9,207,2011,7,3,JJA
2011-07-27,8N90E,28.51,223.1,208,2011,7,3,JJA
2011-07-28,8N90E,28.68,221.4,209,2011,7,3,JJA
2011-07-29,8N90E,28.59,70.9,210,2011,7,3,JJA
2011-07-30,8N90E,28.63,213.0,211,2011,7,3,JJA
2011-07-31,8N90E,28.69,264.6,212,2011,7,3,JJA
2011-08-01,8N90E,28.72,274.2,213,2011,8,3,JJA
2011-08-02,8N90E,28.69,273.2,214,2011,8,3,JJA
2011-08-03,8N90E,28.72,259.5,215,2011,8,3,JJA
2011-08-04,8N90E,28.76,277.0,216,2011,8,3,JJA
2011-08-05,8N90E,28.79,306.7,217,2011,8,3,JJA
2011-08-06,8N90E,28.73,296.0,218,2011,8,3,JJA
2011-08-07,8N90E,28.73,273.5,219,2011,8,3,JJA
2011-08-08,8N90E,28.7,292.0,220,2011,8,3,JJA
2011-08-09,8N90E,28.63,310.5,221,2011,8,3,JJA
2011-08-10,8N90E,28.68,283.9,222,2011,8,3,JJA
2011-08-11,8N90E,28.65,222.2,223,2011,8,3,JJA
2011-08-12,8N90E,28.71,263.3,224,2011,8,3,JJA
2011-08-13,8N90E,28.7,252.4,225,2011,8,3,JJA
2011-08-14,8N90E,28.66,88.2,226,2011,8,3,JJA
2011-08-15,8N90E,28.7,156.3,227,2011,8,3,JJA
2011-08-16,8N90E,28.72,174.6,228,2011,8,3,JJA
2011-08-17,8N90E,28.68,243.3,229,2011,8,3,JJA
2011-08-18,8N90E,28.67,293.3,230,2011,8,3,JJA
2011-08-19,8N90E,28.68,263.4,231,2011,8,3,JJA
2011-08-20,8N90E,28.68,244.6,232,2011,8,3,JJA
2011-08-21,8N90E,28.69,276.9,233,2011,8,3,JJA
2011-08-22,8N90E,28.69,290.6,234,2011,8,3,JJA
2011-08-23,8N90E,28.7,241.8,235,2011,8,3,JJA
2011-08-24,8N90E,28.58,117.0,236,2011,8,3,JJA
2011-08-25,8N90E,28.61,269.3,237,2011,8,3,JJA
2011-08-26,8N90E,28.55,196.8,238,2011,8,3,JJA
2011-08-27,8N90E,28.48,179.9,239,2011,8,3,JJA
2011-08-28,8N90E,28.48,215.9,240,2011,8,3,JJA
2011-08-29,8N90E,28.49,278.8,241,2011,8,3,JJA
2011-08-30,8N90E,28.53,279.8,242,2011,8,3,JJA
2011-08-31,8N90E,28.49,155.0,243,2011,8,3,JJA
2011-09-01,8N90E,28.47,123.8,244,2011,9,3,SON
2011-09-02,8N90E,28.52,276.5,245,2011,9,3,SON
2011-09-03,8N90E,28.56,206.9,246,2011,9,3,SON
2011-09-04,8N90E,28.65,294.3,247,2011,9,3,SON
2011-09-05,8N90E,28.66,287.2,248,2011,9,3,SON
2011-09-06,8N90E,28.64,229.1,249,2011,9,3,SON
2011-09-07,8N90E,28.57,136.6,250,2011,9,3,SON
2011-09-08,8N90E,28.55,111.7,251,2011,9,3,SON
2011-09-09,8N90E,28.6,288.2,252,2011,9,3,SON
2011-09-10,8N90E,28.6,235.2,253,2011,9,3,SON
2011-09-11,8N90E,28.57,185.9,254,2011,9,3,SON
2011-09-12,8N90E,28.48,78.9,255,2011,9,3,SON
2011-09-13,8N90E,28.42,202.1,256,2011,9,3,SON
2011-09-14,8N90E,28.35,217.4,257,2011,9,3,SON
2011-09-15,8N90E,28.46,301.1,258,2011,9,3,SON
2011-09-16,8N90E,28.51,276.5,259,2011,9,3,SON
2011-09-17,8N90E,28.57,267.1,260,2011,9,3,SON
2011-09-18,8N90E,28.54,285.4,261,2011,9,3,SON
2011-09-19,8N90E,28.55,289.0,262,2011,9,3,SON
2011-09-20,8N90E,28.54,283.0,263,2011,9,3,SON
2011-09-21,8N90E,28.51,269.6,264,2011,9,3,SON
2011-09-22,8N90E,28.56,201.5,265,2011,9,3,SON
2011-09-23,8N90E,28.6,65.6,266,2011,9,3,SON
2011-09-24,8N90E,28.55,138.6,267,2011,9,3,SON
2011-09-25,8N90E,28.67,274.9,268,2011,9,3,SON
2011-09-26,8N90E,28.69,256.6,269,2011,9,3,SON
2011-09-27,8N90E,28.67,236.1,270,2011,9,3,SON
2011-09-28,8N90E,28.69,268.2,271,2011,9,3,SON
2011-09-29,8N90E,28.7,216.2,272,2011,9,3,SON
2011-09-30,8N90E,28.7,287.0,273,2011,9,3,SON
2011-10-01,8N90E,28.58,270.4,274,2011,10,4,SON
2011-10-02,8N90E,28.5,224.8,275,2011,10,4,SON
2011-10-03,8N90E,28.52,282.5,276,2011,10,4,SON
2011-10-04,8N90E,28.52,283.8,277,2011,10,4,SON
2011-10-05,8N90E,28.75,257.1,278,2011,10,4,SON
2011-10-06,8N90E,28.93,276.5,279,2011,10,4,SON
2011-10-07,8N90E,29.02,226.9,280,2011,10,4,SON
2011-10-08,8N90E,28.84,249.5,281,2011,10,4,SON
2011-10-09,8N90E,28.71,211.4,282,2011,10,4,SON
2011-10-10,8N90E,28.92,246.8,283,2011,10,4,SON
2011-10-11,8N90E,28.7,50.2,284,2011,10,4,SON
2011-10-12,8N90E,28.63,95.4,285,2011,10,4,SON
2011-10-13,8N90E,28.63,220.0,286,2011,10,4,SON
2011-10-14,8N90E,28.48,266.2,287,2011,10,4,SON
2011-10-15,8N90E,28.4,245.1,288,2011,10,4,SON
2011-10-16,8N90E,28.65,243.9,289,2011,10,4,SON
2011-10-17,8N90E,28.45,203.8,290,2011,10,4,SON
2011-10-18,8N90E,28.55,261.2,291,2011,10,4,SON
2011-10-19,8N90E,29.05,293.1,292,2011,10,4,SON
2011-10-20,8N90E,29.35,276.3,293,2011,10,4,SON
2011-10-21,8N90E,28.89,284.6,294,2011,10,4,SON
2011-10-22,8N90E,28.8,236.0,295,2011,10,4,SON
2011-10-23,8N90E,28.84,245.2,296,2011,10,4,SON
2011-10-24,8N90E,29.01,278.1,297,2011,10,4,SON
2011-10-25,8N90E,28.99,249.8,298,2011,10,4,SON
2011-10-26,8N90E,29.14,284.7,299,2011,10,4,SON
2011-10-27,8N90E,29.0,232.6,300,2011,10,4,SON
2011-10-28,8N90E,28.99,235.3,301,2011,10,4,SON
2011-10-29,8N90E,28.89,131.5,302,2011,10,4,SON
2011-10-30,8N90E,28.95,231.7,303,2011,10,4,SON
2011-10-31,8N90E,28.73,162.1,304,2011,10,4,SON
2011-11-01,8N90E,28.73,168.9,305,2011,11,4,SON
2011-11-02,8N90E,28.74,152.4,306,2011,11,4,SON
2011-11-03,8N90E,29.26,266.7,307,2011,11,4,SON
2011-11-04,8N90E,29.21,213.5,308,2011,11,4,SON
2011-11-05,8N90E,29.13,230.7,309,2011,11,4,SON
2011-11-06,8N90E,29.51,262.1,310,2011,11,4,SON
2011-11-07,8N90E,29.67,294.4,311,2011,11,4,SON
2011-11-08,8N90E,29.69,278.6,312,2011,11,4,SON
2011-11-09,8N90E,29.64,186.0,313,2011,11,4,SON
2011-11-10,8N90E,29.53,270.8,314,2011,11,4,SON
2011-11-11,8N90E,29.33,94.0,315,2011,11,4,SON
2011-11-12,8N90E,29.84,249.9,316,2011,11,4,SON
2011-11-13,8N90E,29.5,215.2,317,2011,11,4,SON
2011-11-14,8N90E,29.76,250.2,318,2011,11,4,SON
2011-11-15,8N90E,29.38,137.1,319,2011,11,4,SON
2011-11-16,8N90E,29.53,269.8,320,2011,11,4,SON
2011-11-17,8N90E,29.45,253.9,321,2011,11,4,SON
2011-11-18,8N90E,29.58,223.6,322,2011,11,4,SON
2011-11-19,8N90E,29.52,259.5,323,2011,11,4,SON
2011-11-20,8N90E,29.5,254.3,324,2011,11,4,SON
2011-11-21,8N90E,29.37,199.7,325,2011,11,4,SON
2011-11-22,8N90E,29.15,54.7,326,2011,11,4,SON
2011-11-23,8N90E,29.05,190.5,327,2011,11,4,SON
2011-11-24,8N90E,28.95,87.9,328,2011,11,4,SON
2011-11-25,8N90E,28.83,112.5,329,2011,11,4,SON
2011-11-26,8N90E,28.74,71.8,330,2011,11,4,SON
2011-11-27,8N90E,28.82,160.4,331,2011,11,4,SON
2011-11-28,8N90E,28.77,168.7,332,2011,11,4,SON
2011-11-29,8N90E,28.73,238.6,333,2011,11,4,SON
2011-11-30,8N90E,28.76,237.8,334,2011,11,4,SON
2011-12-01,8N90E,28.66,23.8,335,2011,12,4,DJF
2011-12-02,8N90E,28.9,275.5,336,2011,12,4,DJF
2011-12-03,8N90E,28.66,212.2,337,2011,12,4,DJF
2011-12-04,8N90E,28.67,268.2,338,2011,12,4,DJF
2011-12-05,8N90E,28.96,261.9,339,2011,12,4,DJF
2011-12-06,8N90E,28.98,195.5,340,2011,12,4,DJF
2011-12-07,8N90E,29.03,269.9,341,2011,12,4,DJF
2011-12-08,8N90E,29.03,268.2,342,2011,12,4,DJF
2011-12-09,8N90E,29.07,259.3,343,2011,12,4,DJF
2011-12-10,8N90E,28.97,256.6,344,2011,12,4,DJF
2011-12-11,8N90E,28.87,224.3,345,2011,12,4,DJF
2011-12-12,8N90E,28.75,207.2,346,2011,12,4,DJF
2011-12-13,8N90E,28.68,239.9,347,2011,12,4,DJF
2011-12-14,8N90E,28.68,211.5,348,2011,12,4,DJF
2011-12-15,8N90E,28.63,251.5,349,2011,12,4,DJF
2011-12-16,8N90E,28.75,229.7,350,2011,12,4,DJF
2011-12-17,8N90E,28.71,122.2,351,2011,12,4,DJF
2011-12-18,8N90E,28.65,37.0,352,2011,12,4,DJF
2011-12-19,8N90E,28.6,233.4,353,2011,12,4,DJF
2011-12-20,8N90E,28.53,195.2,354,2011,12,4,DJF
2011-12-21,8N90E,28.42,166.1,355,2011,12,4,DJF
2011-12-22,8N90E,28.37,157.8,356,2011,12,4,DJF
2011-12-23,8N90E,28.32,116.5,357,2011,12,4,DJF
2011-12-24,8N90E,28.22,82.1,358,2011,12,4,DJF
2011-12-25,8N90E,28.3,133.2,359,2011,12,4,DJF
2011-12-26,8N90E,28.18,92.5,360,2011,12,4,DJF
2011-12-27,8N90E,28.15,187.3,361,2011,12,4,DJF
2011-12-28,8N90E,28.19,256.8,362,2011,12,4,DJF
2011-12-29,8N90E,28.43,231.9,363,2011,12,4,DJF
2011-12-30,8N90E,28.29,234.6,364,2011,12,4,DJF
2011-12-31,8N90E,28.19,257.6,365,2011,12,4,DJF
2012-01-01,8N90E,28.13,94.1,1,2012,1,1,DJF
2012-01-02,8N90E,28.33,185.0,2,2012,1,1,DJF
2012-01-03,8N90E,28.55,227.8,3,2012,1,1,DJF
2012-01-04,8N90E,28.43,270.6,4,2012,1,1,DJF
2012-01-05,8N90E,28.52,244.8,5,2012,1,1,DJF
2012-01-06,8N90E,28.4,168.2,6,2012,1,1,DJF
2012-01-07,8N90E,28.33,97.5,7,2012,1,1,DJF
2012-01-08,8N90E,28.51,217.9,8,2012,1,1,DJF
2012-01-09,8N90E,28.47,217.9,9,2012,1,1,DJF
2012-01-10,8N90E,28.53,214.7,10,2012,1,1,DJF
2012-01-11,8N90E,28.4,47.6,11,2012,1,1,DJF
2012-01-12,8N90E,28.38,97.75,12,2012,1,1,DJF
2012-01-13,8N90E,28.47,147.9,13,2012,1,1,DJF
2012-01-14,8N90E,28.56,60.2,14,2012,1,1,DJF
2012-01-15,8N90E,28.45,118.3,15,2012,1,1,DJF
2012-01-16,8N90E,28.45,175.7,16,2012,1,1,DJF
2012-01-17,8N90E,28.53,210.45,17,2012,1,1,DJF
2012-01-18,8N90E,28.58,245.2,18,2012,1,1,DJF
2012-01-19,8N90E,28.65,238.55,19,2012,1,1,DJF
2012-01-20,8N90E,28.73,231.9,20,2012,1,1,DJF
2012-01-21,8N90E,28.69,239.4,21,2012,1,1,DJF
2012-01-22,8N90E,28.69,240.3,22,2012,1,1,DJF
2012-01-23,8N90E,28.66,218.0,23,2012,1,1,DJF
2012-01-24,8N90E,28.63,111.2,24,2012,1,1,DJF
2012-01-25,8N90E,28.65,174.9,25,2012,1,1,DJF
2012-01-26,8N90E,28.65,206.4,26,2012,1,1,DJF
2012-01-27,8N90E,28.66,234.2,27,2012,1,1,DJF
2012-01-28,8N90E,28.64,237.4,28,2012,1,1,DJF
2012-01-29,8N90E,28.62,261.6,29,2012,1,1,DJF
2012-01-30,8N90E,28.55,235.1,30,2012,1,1,DJF
2012-01-31,8N90E,28.6,260.8,31,2012,1,1,DJF
2012-02-01,8N90E,28.6,253.5,32,2012,2,1,DJF
2012-02-02,8N90E,28.48,180.7,33,2012,2,1,DJF
2012-02-03,8N90E,28.45,243.7,34,2012,2,1,DJF
2012-02-04,8N90E,28.44,55.5,35,2012,2,1,DJF
2012-02-05,8N90E,28.38,203.5,36,2012,2,1,DJF
2012-02-06,8N90E,28.25,58.6,37,2012,2,1,DJF
2012-02-07,8N90E,28.39,249.9,38,2012,2,1,DJF
2012-02-08,8N90E,28.63,252.6,39,2012,2,1,DJF
2012-02-09,8N90E,28.62,274.5,40,2012,2,1,DJF
2012-02-10,8N90E,28.6,281.2,41,2012,2,1,DJF
2012-02-11,8N90E,28.59,245.2,42,2012,2,1,DJF
2012-02-12,8N90E,28.55,210.6,43,2012,2,1,DJF
2012-02-13,8N90E,28.46,82.2,44,2012,2,1,DJF
2012-02-14,8N90E,28.52,256.0,45,2012,2,1,DJF
2012-02-15,8N90E,28.54,252.2,46,2012,2,1,DJF
2012-02-16,8N90E,28.4,216.7,47,2012,2,1,DJF
2012-02-17,8N90E,28.66,277.5,48,2012,2,1,DJF
2012-02-18,8N90E,28.63,250.3,49,2012,2,1,DJF
2012-02-19,8N90E,28.64,221.1,50,2012,2,1,DJF
2012-02-20,8N90E,28.51,279.2,51,2012,2,1,DJF
2012-02-21,8N90E,28.51,275.4,52,2012,2,1,DJF
2012-02-22,8N90E,28.43,250.5,53,2012,2,1,DJF
2012-02-23,8N90E,28.44,247.9,54,2012,2,1,DJF
2012-02-24,8N90E,28.37,268.8,55,2012,2,1,DJF
2012-02-25,8N90E,28.34,149.8,56,2012,2,1,DJF
2012-02-26,8N90E,28.52,263.4,57,2012,2,1,DJF
2012-02-27,8N90E,28.63,282.4,58,2012,2,1,DJF
2012-02-28,8N90E,28.93,263.6,59,2012,2,1,DJF
2012-02-29,8N90E,28.75,139.9,60,2012,2,1,DJF
2012-03-01,8N90E,28.9,311.8,61,2012,3,1,MAM
2012-03-02,8N90E,29.0,291.7,62,2012,3,1,MAM
2012-03-03,8N90E,29.13,307.6,63,2012,3,1,MAM
2012-03-04,8N90E,29.01,270.4,64,2012,3,1,MAM
2012-03-05,8N90E,28.9,265.4,65,2012,3,1,MAM
2012-03-06,8N90E,28.74,184.2,66,2012,3,1,MAM
2012-03-07,8N90E,28.86,251.2,67,2012,3,1,MAM
2012-03-08,8N90E,28.82,235.0,68,2012,3,1,MAM
2012-03-09,8N90E,28.89,301.9,69,2012,3,1,MAM
2012-03-10,8N90E,28.93,182.3,70,2012,3,1,MAM
2012-03-11,8N90E,29.05,271.7,71,2012,3,1,MAM
2012-03-12,8N90E,28.92,251.0,72,2012,3,1,MAM
2012-03-13,8N90E,29.0,299.0,73,2012,3,1,MAM
2012-03-14,8N90E,29.15,288.5,74,2012,3,1,MAM
2012-03-15,8N90E,29.08,272.9,75,2012,3,1,MAM
2012-03-16,8N90E,29.08,297.8,76,2012,3,1,MAM
2012-03-17,8N90E,29.36,292.0,77,2012,3,1,MAM
2012-03-18,8N90E,29.44,305.0,78,2012,3,1,MAM
2012-03-19,8N90E,29.7,307.6,79,2012,3,1,MAM
2012-03-20,8N90E,29.82,300.1,80,2012,3,1,MAM
2012-03-21,8N90E,29.85,307.6,81,2012,3,1,MAM
2012-03-22,8N90E,29.73,297.3,82,2012,3,1,MAM
2012-03-23,8N90E,29.62,295.1,83,2012,3,1,MAM
2012-03-24,8N90E,29.63,292.4,84,2012,3,1,MAM
2012-03-25,8N90E,29.68,308.2,85,2012,3,1,MAM
2012-03-26,8N90E,29.8,289.4,86,2012,3,1,MAM
2012-03-27,8N90E,29.69,271.0,87,2012,3,1,MAM
2012-03-28,8N90E,29.56,268.3,88,2012,3,1,MAM
2012-03-29,8N90E,29.5,129.1,89,2012,3,1,MAM
2012-03-30,8N90E,29.63,252.2,90,2012,3,1,MAM
2012-03-31,8N90E,29.84,260.5,91,2012,3,1,MAM
2012-04-01,8N90E,29.74,279.5,92,2012,4,2,MAM
2012-04-02,8N90E,29.97,240.2,93,2012,4,2,MAM
2012-04-03,8N90E,30.27,289.9,94,2012,4,2,MAM
2012-04-04,8N90E,30.38,279.0,95,2012,4,2,MAM
2012-04-05,8N90E,30.39,287.4,96,2012,4,2,MAM
2012-04-06,8N90E,30.44,296.5,97,2012,4,2,MAM
2012-04-07,8N90E,30.46,276.4,98,2012,4,2,MAM
2012-04-08,8N90E,30.59,292.9,99,2012,4,2,MAM
2012-04-09,8N90E,30.55,303.0,100,2012,4,2,MAM
2012-04-10,8N90E,30.56,287.0,101,2012,4,2,MAM
2012-04-11,8N90E,30.63,248.6,102,2012,4,2,MAM
2012-04-12,8N90E,30.51,295.4,103,2012,4,2,MAM
2012-04-13,8N90E,30.35,187.6,104,2012,4,2,MAM
2012-04-14,8N90E,30.35,245.8,105,2012,4,2,MAM
2012-04-15,8N90E,30.55,262.2,106,2012,4,2,MAM
2012-04-16,8N90E,30.69,215.3,107,2012,4,2,MAM
2012-04-17,8N90E,30.28,57.3,108,2012,4,2,MAM
2012-04-18,8N90E,30.51,226.2,109,2012,4,2,MAM
2012-04-19,8N90E,30.76,268.2,110,2012,4,2,MAM
2012-04-20,8N90E,30.41,213.3,111,2012,4,2,MAM
2012-04-21,8N90E,30.37,263.3,112,2012,4,2,MAM
2012-04-22,8N90E,30.08,262.2,113,2012,4,2,MAM
2012-04-23,8N90E,30.07,220.3,114,2012,4,2,MAM
2012-04-24,8N90E,29.9,161.0,115,2012,4,2,MAM
2012-04-25,8N90E,30.11,296.4,116,2012,4,2,MAM
2012-04-26,8N90E,30.31,315.3,117,2012,4,2,MAM
2012-04-27,8N90E,30.43,307.3,118,2012,4,2,MAM
2012-04-28,8N90E,30.47,284.8,119,2012,4,2,MAM
2012-04-29,8N90E,30.12,117.3,120,2012,4,2,MAM
2012-04-30,8N90E,30.04,240.7,121,2012,4,2,MAM
2012-05-01,8N90E,29.8,28.3,122,2012,5,2,MAM
2012-05-02,8N90E,29.84,82.1,123,2012,5,2,MAM
2012-05-03,8N90E,29.9,238.0,124,2012,5,2,MAM
2012-05-04,8N90E,29.8,200.2,125,2012,5,2,MAM
2012-05-05,8N90E,29.73,198.8,126,2012,5,2,MAM
2012-05-06,8N90E,29.81,281.3,127,2012,5,2,MAM
2012-05-07,8N90E,29.94,251.9,128,2012,5,2,MAM
2012-05-08,8N90E,29.88,277.6,129,2012,5,2,MAM
2012-05-09,8N90E,29.89,266.1,130,2012,5,2,MAM
2012-05-10,8N90E,29.97,256.9,131,2012,5,2,MAM
2012-05-11,8N90E,30.06,277.6,132,2012,5,2,MAM
2012-05-12,8N90E,29.98,250.8,133,2012,5,2,MAM
2012-05-13,8N90E,29.98,273.55,134,2012,5,2,MAM
2012-05-14,8N90E,29.98,296.3,135,2012,5,2,MAM
2012-05-15,8N90E,30.05,255.3,136,2012,5,2,MAM
2012-05-16,8N90E,30.08,279.3,137,2012,5,2,MAM
2012-05-17,8N90E,30.03,301.8,138,2012,5,2,MAM
2012-05-18,8N90E,30.02,254.3,139,2012,5,2,MAM
2012-05-19,8N90E,29.98,184.3,140,2012,5,2,MAM
2012-05-20,8N90E,30.01,271.8,141,2012,5,2,MAM
2012-05-21,8N90E,29.95,222.8,142,2012,5,2,MAM
2012-05-22,8N90E,29.89,186.3,143,2012,5,2,MAM
2012-05-23,8N90E,29.84,152.3,144,2012,5,2,MAM
2012-05-24,8N90E,29.74,135.3,145,2012,5,2,MAM
2012-05-25,8N90E,29.5,14.3,146,2012,5,2,MAM
2012-05-26,8N90E,29.41,116.8,147,2012,5,2,MAM
2012-05-27,8N90E,29.34,244.3,148,2012,5,2,MAM
2012-05-28,8N90E,29.32,232.8,149,2012,5,2,MAM
2012-05-29,8N90E,29.33,252.3,150,2012,5,2,MAM
2012-05-30,8N90E,29.23,247.8,151,2012,5,2,MAM
2012-05-31,8N90E,29.17,191.8,152,2012,5,2,MAM
2012-06-01,8N90E,29.14,190.8,153,2012,6,2,JJA
2012-06-02,8N90E,29.09,245.8,154,2012,6,2,JJA
2012-06-03,8N90E,29.07,249.8,155,2012,6,2,JJA
2012-06-04,8N90E,29.07,244.3,156,2012,6,2,JJA
2012-06-05,8N90E,29.04,219.3,157,2012,6,2,JJA
2012-06-06,8N90E,29.02,181.3,158,2012,6,2,JJA
2012-06-07,8N90E,29.03,229.3,159,2012,6,2,JJA
2012-06-08,8N90E,29.03,257.3,160,2012,6,2,JJA
2012-06-09,8N90E,28.97,185.3,161,2012,6,2,JJA
